congress,session,chamber,period,total_votes,missed_votes,percent,percentile,period_start,period_end,pctile25,pctile50,pctile75,pctile90
102,1991,h,0,62,6,9.67741935484,91.0714285714,1991-01-03,1991-03-22,0.0,1.61290322581,4.83870967742,6.45161290323
102,1991,h,1,139,10,7.19424460432,80.701754386,1991-04-11,1991-06-26,0.719424460432,2.15827338129,5.75539568345,8.20143884892
102,1991,h,2,81,11,13.5802469136,92.9824561404,1991-07-10,1991-09-26,1.23456790123,2.46913580247,6.17283950617,9.13580246914
102,1991,h,3,162,12,7.40740740741,87.9310344828,1991-10-01,1991-11-26,1.23456790123,1.85185185185,3.7037037037,7.96296296296
102,1992,h,0,66,4,6.06060606061,60.3448275862,1992-01-28,1992-03-31,0.0,3.0303030303,7.57575757576,12.1212121212
102,1992,h,1,185,11,5.94594594595,74.1379310345,1992-04-01,1992-06-30,1.08108108108,2.43243243243,5.81081081081,10.3783783784
102,1992,h,2,196,14,7.14285714286,82.7586206897,1992-07-01,1992-09-30,0.510204081633,1.5306122449,5.61224489796,9.08163265306
102,1992,h,3,41,2,4.87804878049,65.5172413793,1992-10-01,1992-10-05,0.0,2.43902439024,7.31707317073,10.487804878
103,1993,h,0,127,13,10.2362204724,92.8571428571,1993-01-05,1993-03-31,0.590551181102,2.36220472441,4.72440944882,7.87401574803
103,1993,h,1,190,15,7.89473684211,75.8620689655,1993-04-01,1993-06-30,1.05263157895,3.15789473684,7.10526315789,11.7894736842
103,1993,h,2,164,3,1.82926829268,58.6206896552,1993-07-01,1993-09-30,0.0,1.21951219512,3.65853658537,6.70731707317
103,1993,h,3,134,6,4.4776119403,79.3103448276,1993-10-06,1993-11-22,0.746268656716,1.49253731343,3.73134328358,6.71641791045
103,1994,h,0,95,3,3.15789473684,58.6206896552,1994-01-25,1994-03-24,1.05263157895,2.10526315789,5.26315789474,9.89473684211
103,1994,h,1,219,8,3.65296803653,63.6363636364,1994-04-12,1994-06-29,0.456621004566,2.28310502283,4.56621004566,7.76255707763
103,1994,h,2,142,3,2.11267605634,42.0454545455,1994-07-12,1994-09-30,0.704225352113,2.81690140845,5.80985915493,12.8873239437
103,1994,h,3,51,4,7.8431372549,85.2272727273,1994-10-03,1994-11-29,0.0,1.96078431373,3.92156862745,11.7647058824
104,1995,h,0,279,5,1.79211469534,61.9047619048,1995-01-04,1995-03-30,0.358422939068,1.0752688172,2.86738351254,5.73476702509
104,1995,h,1,189,15,7.93650793651,90.4761904762,1995-04-03,1995-06-30,0.529100529101,1.5873015873,3.7037037037,7.40740740741
104,1995,h,2,232,1,0.431034482759,20.0,1995-07-10,1995-09-29,0.431034482759,1.29310344828,3.01724137931,6.12068965517
104,1995,h,3,185,2,1.08108108108,32.380952381,1995-10-11,1995-12-22,0.540540540541,1.08108108108,3.78378378378,7.13513513514
104,1996,h,0,110,8,7.27272727273,82.8571428571,1996-01-03,1996-03-29,0.0,1.81818181818,4.54545454545,9.09090909091
104,1996,h,1,182,1,0.549450549451,16.9811320755,1996-04-15,1996-06-28,0.549450549451,2.1978021978,3.84615384615,6.86813186813
104,1996,h,2,163,1,0.613496932515,23.5849056604,1996-07-10,1996-09-28,0.613496932515,1.84049079755,4.29447852761,7.05521472393
105,1997,h,0,71,3,4.22535211268,64.0,1997-01-07,1997-03-21,0.0,1.40845070423,5.6338028169,9.29577464789
105,1997,h,1,174,6,3.44827586207,68.0,1997-04-08,1997-06-26,0.574712643678,1.72413793103,4.02298850575,6.32183908046
105,1997,h,2,232,12,5.1724137931,81.6,1997-07-08,1997-09-30,0.431034482759,1.72413793103,3.87931034483,6.72413793103
105,1997,h,3,163,7,4.29447852761,70.4,1997-10-01,1997-11-13,0.613496932515,1.84049079755,4.29447852761,8.34355828221
105,1998,h,0,89,2,2.24719101124,48.031496063,1998-01-27,1998-03-31,0.0,2.24719101124,5.61797752809,13.0337078652
105,1998,h,1,185,3,1.62162162162,41.8604651163,1998-04-01,1998-06-25,0.540540540541,2.16216216216,4.86486486486,9.2972972973
105,1998,h,2,199,5,2.51256281407,54.2635658915,1998-07-14,1998-09-28,0.502512562814,2.01005025126,4.52261306533,7.63819095477
105,1998,h,3,74,0,0.0,0.0,1998-10-01,1998-12-19,0.0,1.35135135135,4.05405405405,7.02702702703
106,1999,h,0,77,3,3.8961038961,67.3611111111,1999-01-06,1999-03-25,0.0,1.2987012987,3.8961038961,7.79220779221
106,1999,h,1,184,10,5.4347826087,80.0,1999-04-12,1999-06-30,0.54347826087,1.63043478261,4.34782608696,7.60869565217
106,1999,h,2,204,4,1.96078431373,61.3793103448,1999-07-01,1999-09-30,0.0,1.47058823529,2.45098039216,5.88235294118
106,1999,h,3,146,7,4.79452054795,73.7931034483,1999-10-01,1999-11-18,0.684931506849,2.05479452055,4.79452054795,9.58904109589
106,2000,h,0,95,4,4.21052631579,55.1724137931,2000-01-27,2000-03-30,1.05263157895,3.15789473684,7.36842105263,15.3684210526
106,2000,h,1,277,7,2.52707581227,49.6551724138,2000-04-03,2000-06-30,0.361010830325,2.52707581227,4.69314079422,9.96389891697
106,2000,h,2,130,5,3.84615384615,71.0344827586,2000-07-10,2000-09-28,0.0,1.53846153846,3.84615384615,7.69230769231
106,2000,h,3,101,7,6.93069306931,48.275862069,2000-10-02,2000-12-15,1.9801980198,6.93069306931,11.8811881188,22.3762376238
107,2001,h,0,75,7,9.33333333333,92.5,2001-01-03,2001-03-29,0.0,1.33333333333,4.0,6.96438356164
107,2001,h,1,135,6,4.44444444444,74.6913580247,2001-04-03,2001-06-28,0.740740740741,2.22222222222,4.25925925926,8.07407407407
107,2001,h,2,149,8,5.36912751678,85.8024691358,2001-07-10,2001-09-25,0.671140939597,1.34228187919,3.35570469799,6.71140939597
107,2001,h,3,153,1,0.653594771242,21.686746988,2001-10-02,2001-12-20,0.653594771242,1.96078431373,4.57516339869,7.18954248366
107,2002,h,0,79,5,6.32911392405,79.5180722892,2002-01-23,2002-03-20,0.0,1.26582278481,5.06329113924,9.49367088608
107,2002,h,1,203,20,9.85221674877,92.7710843373,2002-04-09,2002-06-28,0.615763546798,2.46305418719,4.92610837438,8.12807881773
