congress,session,chamber,period,total_votes,missed_votes,percent,percentile,period_start,period_end,pctile25,pctile50,pctile75,pctile90
94,1975,h,0,67,2,2.98507462687,50.0,1975-01-14,1975-03-26,1.47058823529,2.96312554873,6.65057067603,14.9580223881
94,1975,h,1,199,8,4.02010050251,41.6666666667,1975-04-01,1975-06-26,3.26950408609,5.04035328156,11.2636920103,20.4927884615
94,1975,h,2,146,22,15.0684931507,75.0,1975-07-08,1975-09-30,4.79452054795,6.50684931507,9.93150684932,20.1497064579
94,1975,h,3,190,7,3.68421052632,41.6666666667,1975-10-01,1975-12-19,1.84908169201,6.05263157895,11.1450640862,15.6834224599
94,1976,h,0,106,5,4.71698113208,33.3333333333,1976-01-19,1976-03-31,3.54447439353,6.63971248877,11.8733153639,14.0566037736
94,1976,h,1,266,23,8.64661654135,58.3333333333,1976-04-01,1976-06-30,4.02621722846,7.1713374345,15.2294251523,24.4643018731
94,1976,h,2,280,40,14.2857142857,66.6666666667,1976-07-01,1976-09-30,2.78327338129,8.2527526366,15.4761904762,33.6694677871
94,1976,h,3,7,0,0.0,0.0,1976-10-01,1976-10-01,0.0,0.0,14.2857142857,40.0
95,1977,h,0,100,17,17.0,86.6666666667,1977-01-04,1977-03-31,3.5,7.0,10.5,15.8565656566
95,1977,h,1,273,44,16.1172161172,73.3333333333,1977-04-04,1977-06-30,4.77947636619,9.12547528517,14.498001998,18.2327252626
95,1977,h,2,198,3,1.51515151515,20.0,1977-07-11,1977-09-30,2.31197990265,5.07614213198,9.32867883996,22.2335025381
95,1977,h,3,134,13,9.70149253731,53.3333333333,1977-10-03,1977-12-15,4.12131073954,9.23076923077,10.9056987788,16.7655019685
95,1978,h,0,149,1,0.671140939597,6.66666666667,1978-01-19,1978-03-22,2.34899328859,6.71140939597,14.9864839672,22.8695809904
95,1978,h,1,300,8,2.66666666667,13.3333333333,1978-04-03,1978-06-29,3.51118568233,13.8047138047,31.0389674126,53.6943934473
95,1978,h,2,308,23,7.46753246753,33.3333333333,1978-07-10,1978-09-29,5.03246753247,14.2372881356,30.2604716245,48.4105960265
95,1978,h,3,75,4,5.33333333333,26.6666666667,1978-10-04,1978-10-14,4.66666666667,8.10810810811,21.9166666667,57.296803653
96,1979,h,0,63,11,17.4603174603,76.4705882353,1979-01-15,1979-03-29,0.0,1.66666666667,13.1147540984,27.4193548387
96,1979,h,1,220,13,5.90909090909,29.4117647059,1979-04-02,1979-06-28,3.6866359447,6.81818181818,17.3515981735,22.1382488479
96,1979,h,2,198,5,2.52525252525,35.2941176471,1979-07-10,1979-09-28,2.0202020202,3.0303030303,15.2284263959,27.1258622934
96,1979,h,3,190,22,11.5789473684,64.7058823529,1979-10-09,1979-12-20,5.78947368421,7.89473684211,16.9312169312,28.5483507824
96,1980,h,0,148,9,6.08108108108,23.5294117647,1980-01-22,1980-03-31,6.08108108108,9.58904109589,19.5945945946,26.0072341452
96,1980,h,1,196,11,5.61224489796,41.1764705882,1980-04-01,1980-06-27,3.0612244898,9.69387755102,17.7083333333,34.2486354016
96,1980,h,2,192,13,6.77083333333,52.9411764706,1980-07-01,1980-09-30,3.66492146597,6.31578947368,15.7608695652,28.9116631391
96,1980,h,3,67,18,26.8656716418,76.4705882353,1980-10-01,1980-12-15,2.98507462687,8.9552238806,20.0,40.2713704206
97,1981,h,0,15,1,6.66666666667,34.7826086957,1981-01-05,1981-03-26,0.0,6.66666666667,10.0,30.6666666667
97,1981,h,1,89,14,15.7303370787,79.1666666667,1981-04-07,1981-06-26,4.33232497839,7.34167517875,11.2359550562,16.6253390159
97,1981,h,2,106,11,10.3773584906,83.3333333333,1981-07-08,1981-09-24,1.88679245283,3.3153638814,9.43396226415,13.1132075472
97,1981,h,3,142,5,3.52112676056,29.1666666667,1981-10-01,1981-12-16,2.64084507042,5.65378084107,8.13128772636,14.0466313081
97,1982,h,0,48,3,6.25,41.6666666667,1982-02-09,1982-03-31,3.125,6.25,8.85416666667,13.3333333333
97,1982,h,1,119,8,6.72268907563,66.6666666667,1982-04-01,1982-06-24,0.840336134454,2.94117647059,9.93270189432,13.813559322
97,1982,h,2,193,12,6.21761658031,66.6666666667,1982-07-13,1982-09-30,2.9792746114,5.18134715026,7.82272578534,16.2533244681
97,1982,h,3,99,9,9.09090909091,58.3333333333,1982-10-01,1982-12-21,2.77777777778,6.06060606061,10.7622617932,20.101010101
98,1983,h,0,43,3,6.97674418605,46.875,1983-01-03,1983-03-24,2.32558139535,6.97674418605,11.9047619048,16.0797342193
98,1983,h,1,182,38,20.8791208791,93.75,1983-04-12,1983-06-30,1.65518183474,5.21978021978,10.0418918098,15.9776536313
98,1983,h,2,130,10,7.69230769231,81.25,1983-07-12,1983-09-30,0.769230769231,2.34389305988,6.15384615385,11.9230769231
98,1983,h,3,143,1,0.699300699301,12.5,1983-10-04,1983-11-18,1.22500738698,3.84615384615,9.10691421255,12.0482469284
98,1984,h,0,53,5,9.43396226415,71.875,1984-01-24,1984-03-29,0.0,3.77358490566,9.43396226415,16.5330188679
98,1984,h,1,223,7,3.13901345291,37.5,1984-04-03,1984-06-29,2.466367713,7.39910313901,11.8380824263,13.881073776
98,1984,h,2,95,12,12.6315789474,87.5,1984-07-21,1984-09-26,1.05263157895,2.63157894737,5.5431131019,12.2105263158
98,1984,h,3,36,9,25.0,87.5,1984-10-01,1984-10-11,0.0,6.94444444444,11.8055555556,24.2142857143
99,1985,s,0,22,0,0.0,0.0,1985-01-29,1985-03-28,0.0,0.0,4.54545454545,9.09090909091
99,1985,s,1,116,5,4.31034482759,81.8181818182,1985-04-03,1985-06-26,0.862068965517,0.862068965517,2.15517241379,4.31034482759
99,1985,s,2,60,0,0.0,0.0,1985-07-09,1985-09-26,0.0,0.0,1.68079096045,3.38983050847
99,1985,s,3,182,3,1.64835164835,18.1818181818,1985-10-01,1985-12-20,1.91707199904,2.73224043716,4.91803278689,8.19672131148
99,1986,s,0,51,3,5.88235294118,54.5454545455,1986-01-23,1986-03-27,0.0,2.0,7.8431372549,11.7647058824
99,1986,s,1,103,9,8.73786407767,81.8181818182,1986-04-09,1986-06-26,0.0,0.0,5.46364176739,8.73786407767
99,1986,s,2,149,0,0.0,0.0,1986-07-15,1986-09-30,0.335570469799,0.671140939597,1.67785234899,3.35570469799
99,1986,s,3,56,0,0.0,0.0,1986-10-01,1986-10-17,0.0,0.0,0.892857142857,1.81818181818
100,1987,s,0,50,6,12.0,86.6666666667,1987-01-06,1987-03-31,0.0,2.0,4.0,8.8
